Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,Month_Name,Quarter,Day,Weekday,Weekend_Flag,Revenue_Category,Churn_Status,Inventory_Risk,Order_Size,Recency,Frequency,Monetary,Cluster,Segment,Churn,Churn_Prediction
532964,22688,DOORMAT PEACE ON EARTH BLUE,1,2010-11-15 12:43:00,7.95,15493.0,United Kingdom,7.95,2010,11,November,4,15,Monday,False,Low,Active,High Risk,Small,33,9,4314.9800000000005,1,Regular,0,0
580119,21931,JUMBO STORAGE BAG SUKI,1,2011-12-01 16:37:00,2.08,17920.0,United Kingdom,2.08,2011,12,December,4,1,Thursday,False,Low,Active,High Risk,Small,4,54,24516.46,1,Regular,0,0
532382,85034A,3 GARDENIA MORRIS BOXED CANDLES,3,2010-11-11 18:24:00,4.25,16081.0,United Kingdom,12.75,2010,11,November,4,11,Thursday,False,Low,Active,High Risk,Small,56,8,4460.18,1,Regular,0,0
537446,35646,VINTAGE BEAD PINK EVENING BAG,4,2010-12-07 09:13:00,4.25,18055.0,United Kingdom,17.0,2010,12,December,4,7,Tuesday,False,Low,Active,High Risk,Small,7,14,11195.57,1,Regular,0,0
566539,22998,TRAVEL CARD WALLET KEEP CALM,8,2011-09-13 11:34:00,0.42,17228.0,United Kingdom,3.36,2011,9,September,3,13,Tuesday,False,Low,Active,Low Risk,Small,16,13,3177.24,1,Regular,0,0
530092,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-11-01 13:46:00,2.95,15253.0,United Kingdom,53.1,2010,11,November,4,1,Monday,False,Medium,Active,Low Risk,Small,16,8,2055.09,1,Regular,0,0
526394,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-10-11 13:25:00,2.95,16527.0,United Kingdom,23.6,2010,10,October,4,11,Monday,False,Low,Active,Low Risk,Small,81,2,1272.44,1,Regular,0,0
521663,20986,BLUE CALCULATOR RULER,12,2010-09-07 14:46:00,1.25,15367.0,United Kingdom,15.0,2010,9,September,3,7,Tuesday,False,Low,Active,Low Risk,Small,57,11,5081.33,1,Regular,0,0
502869,22514,CHILDS GARDEN SPADE BLUE,4,2010-03-28 16:13:00,2.1,13113.0,United Kingdom,8.4,2010,3,March,1,28,Sunday,True,Low,Active,High Risk,Small,1,37,18625.73,1,Regular,0,0
573096,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-10-27 14:40:00,1.65,14004.0,United Kingdom,19.8,2011,10,October,4,27,Thursday,False,Low,Active,Low Risk,Small,43,11,6258.45,1,Regular,0,0
543809,21467,CHERRY CROCHET FOOD COVER,2,2011-02-13 13:52:00,3.75,17095.0,United Kingdom,7.5,2011,2,February,1,13,Sunday,True,Low,Active,High Risk,Small,23,7,2572.25,1,Regular,0,0
565649,22852,DOG BOWL VINTAGE CREAM,2,2011-09-05 16:27:00,4.25,16712.0,United Kingdom,8.5,2011,9,September,3,5,Monday,False,Low,Active,High Risk,Small,9,13,4266.99,1,Regular,0,0
573311,22597,MUSICAL ZINC HEART DECORATION ,3,2011-10-28 16:45:00,0.29,14071.0,United Kingdom,0.8699999999999999,2011,10,October,4,28,Friday,False,Low,Active,High Risk,Small,4,8,1438.82,1,Regular,0,0
538850,22621,TRADITIONAL KNITTING NANCY,12,2010-12-14 13:31:00,1.45,16499.0,United Kingdom,17.4,2010,12,December,4,14,Tuesday,False,Low,At Risk,Low Risk,Small,360,8,2578.34,0,VIP,1,1
522650,21676,FLOWERS  STICKERS,12,2010-09-16 10:49:00,0.85,13424.0,United Kingdom,10.2,2010,9,September,3,16,Thursday,False,Low,At Risk,Low Risk,Small,450,1,572.77,0,VIP,1,1
559948,21294,ETCHED GLASS COASTER,48,2011-07-14 10:41:00,0.39,12653.0,Israel,18.72,2011,7,July,3,14,Thursday,False,Low,At Risk,Low Risk,Small,149,3,4160.83,1,Regular,1,1
546625,21935,SUKI  SHOULDER BAG,16,2011-03-15 11:45:00,1.65,17542.0,United Kingdom,26.4,2011,3,March,1,15,Tuesday,False,Low,At Risk,Low Risk,Small,270,3,341.7,0,VIP,1,1
533293,22834,HAND WARMER BABUSHKA DESIGN,12,2010-11-16 15:58:00,2.1,16145.0,United Kingdom,25.200000000000003,2010,11,November,4,16,Tuesday,False,Low,Active,Low Risk,Small,9,19,6805.4400000000005,1,Regular,0,0
561195,22754,SMALL RED BABUSHKA NOTEBOOK ,3,2011-07-25 13:57:00,0.85,14796.0,United Kingdom,2.55,2011,7,July,3,25,Monday,False,Low,Active,High Risk,Small,1,27,10889.64,1,Regular,0,0
496882,21272,SALLE DE BAIN HOOK,1,2010-02-04 14:13:00,1.25,15167.0,United Kingdom,1.25,2010,2,February,1,4,Thursday,False,Low,At Risk,High Risk,Small,321,5,1659.67,0,VIP,1,1
542595,48188,DOORMAT WELCOME PUPPIES,1,2011-01-30 10:19:00,7.95,14040.0,United Kingdom,7.95,2011,1,January,1,30,Sunday,True,Low,Active,High Risk,Small,41,35,12645.57,1,Regular,0,0
563076,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48,2011-08-11 16:12:00,1.45,14646.0,Netherlands,69.6,2011,8,August,3,11,Thursday,False,Medium,Active,Low Risk,Small,2,151,528602.52,3,At Risk,0,0
547383,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-03-22 15:42:00,0.85,12613.0,Germany,10.2,2011,3,March,1,22,Tuesday,False,Low,Active,Low Risk,Small,57,10,6835.07,1,Regular,0,0
543022,22508,DOORSTOP RETROSPOT HEART,2,2011-02-02 14:37:00,3.75,16771.0,United Kingdom,7.5,2011,2,February,1,2,Wednesday,False,Low,Active,High Risk,Small,33,10,3967.6,1,Regular,0,0
527767,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,24,2010-10-19 09:35:00,1.65,12623.0,Germany,39.6,2010,10,October,4,19,Tuesday,False,Low,At Risk,Low Risk,Small,276,7,3747.84,0,VIP,1,1
543166,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-02-04 08:27:00,2.95,13488.0,United Kingdom,23.6,2011,2,February,1,4,Friday,False,Low,Active,Low Risk,Small,17,23,15587.88,1,Regular,0,0
559951,23203,JUMBO BAG DOILEY PATTERNS,10,2011-07-14 10:52:00,2.08,14847.0,United Kingdom,20.8,2011,7,July,3,14,Thursday,False,Low,At Risk,Low Risk,Small,149,3,1348.95,1,Regular,1,1
500663,21760,FRENCH STYLE WALL DRESSER,1,2010-03-09 12:10:00,125.0,17700.0,United Kingdom,125.0,2010,3,March,1,9,Tuesday,False,Medium,Active,High Risk,Medium,17,14,6679.97,1,Regular,0,0
494637,84519A,TOMATO CHARLIE+LOLA COASTER SET,2,2010-01-17 10:35:00,2.95,14451.0,United Kingdom,5.9,2010,1,January,1,17,Sunday,True,Low,Active,High Risk,Small,60,12,3308.77,1,Regular,0,0
561047,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-07-24 12:46:00,0.85,16948.0,United Kingdom,10.2,2011,7,July,3,24,Sunday,True,Low,At Risk,Low Risk,Small,139,7,868.77,1,Regular,1,1
545908,48188,DOORMAT WELCOME PUPPIES,2,2011-03-08 09:26:00,7.95,14709.0,United Kingdom,15.9,2011,3,March,1,8,Tuesday,False,Low,Active,High Risk,Small,15,25,8886.33,1,Regular,0,0
533112,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2010-11-16 12:14:00,4.95,15311.0,United Kingdom,4.95,2010,11,November,4,16,Tuesday,False,Low,Active,High Risk,Small,1,208,116771.16,2,Loyal,0,0
516287,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,2010-07-19 12:53:00,0.85,13081.0,United Kingdom,8.5,2010,7,July,3,19,Monday,False,Low,Active,Low Risk,Small,12,28,59205.15,1,Regular,0,0
575087,23372,SET 36 COLOUR PENCILS DOLLY GIRL,2,2011-11-08 13:57:00,1.25,16549.0,United Kingdom,2.5,2011,11,November,4,8,Tuesday,False,Low,Active,High Risk,Small,10,34,13182.19,1,Regular,0,0
505916,22415,WHITE TISSUE REAM,1,2010-04-26 14:47:00,7.95,15867.0,United Kingdom,7.95,2010,4,April,2,26,Monday,False,Low,Active,High Risk,Small,5,31,9063.95,1,Regular,0,0
527764,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-10-19 09:07:00,3.75,16859.0,United Kingdom,15.0,2010,10,October,4,19,Tuesday,False,Low,At Risk,High Risk,Small,145,7,1932.41,1,Regular,1,1
569923,21754,HOME BUILDING BLOCK WORD,3,2011-10-06 17:43:00,6.25,16184.0,United Kingdom,18.75,2011,10,October,4,6,Thursday,False,Low,Active,High Risk,Small,64,6,1158.79,1,Regular,0,0
501671,16169M,WRAP DAISY CARPET ,25,2010-03-18 15:11:00,0.42,18171.0,United Kingdom,10.5,2010,3,March,1,18,Thursday,False,Low,Active,Low Risk,Small,59,9,2437.31,1,Regular,0,0
496057,84508C,BLUE CIRCLES DESIGN TEDDY,6,2010-01-28 15:04:00,2.55,16137.0,United Kingdom,15.3,2010,1,January,1,28,Thursday,False,Low,At Risk,Low Risk,Small,680,1,422.7,0,VIP,1,1
513814,20728,LUNCH BAG CARS BLUE,10,2010-06-29 09:59:00,1.65,15544.0,United Kingdom,16.5,2010,6,June,2,29,Tuesday,False,Low,Active,Low Risk,Small,9,20,8162.43,1,Regular,0,0
560145,22963,JAM JAR WITH GREEN LID,12,2011-07-15 11:04:00,0.85,13381.0,United Kingdom,10.2,2011,7,July,3,15,Friday,False,Low,Active,Low Risk,Small,32,12,8224.37,1,Regular,0,0
497035,21365,MIRRORED WALL ART STARS,1,2010-02-05 14:14:00,2.95,16704.0,United Kingdom,2.95,2010,2,February,1,5,Friday,False,Low,At Risk,High Risk,Small,618,2,695.66,0,VIP,1,1
490124,48173C,DOOR MAT BLACK FLOCK ,1,2009-12-03 18:08:00,6.75,16791.0,United Kingdom,6.75,2009,12,December,4,3,Thursday,False,Low,Active,High Risk,Small,29,15,4038.69,1,Regular,0,0
520524,22198,LARGE POPCORN HOLDER ,12,2010-08-26 14:25:00,1.65,16375.0,United Kingdom,19.8,2010,8,August,3,26,Thursday,False,Low,At Risk,Low Risk,Small,470,2,104.0,0,VIP,1,1
527512,21591,COSY HOUR CIGAR BOX MATCHES ,24,2010-10-18 12:54:00,1.25,14130.0,United Kingdom,30.0,2010,10,October,4,18,Monday,False,Low,At Risk,Low Risk,Small,319,4,1882.67,0,VIP,1,1
530792,22307,GOLD MUG BONE CHINA TREE OF LIFE,36,2010-11-04 12:17:00,1.65,15332.0,Lithuania,59.4,2010,11,November,4,4,Thursday,False,Medium,At Risk,Low Risk,Small,366,6,6553.74,0,VIP,1,1
564372,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-08-25 09:55:00,1.65,12714.0,France,16.5,2011,8,August,3,25,Thursday,False,Low,Active,Low Risk,Small,9,12,14093.71,1,Regular,0,0
516569,48187,DOORMAT NEW ENGLAND,10,2010-07-21 12:45:00,6.35,13093.0,United Kingdom,63.5,2010,7,July,3,21,Wednesday,False,Medium,At Risk,Low Risk,Small,276,55,54943.65,2,Loyal,1,1
578035,21790,VINTAGE SNAP CARDS,24,2011-11-22 14:00:00,0.85,16422.0,United Kingdom,20.4,2011,11,November,4,22,Tuesday,False,Low,Active,Low Risk,Small,17,109,63651.47,2,Loyal,0,0
574292,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-03 15:27:00,2.1,16914.0,United Kingdom,2.1,2011,11,November,4,3,Thursday,False,Low,Active,High Risk,Small,36,1,208.46,1,Regular,0,0
510040,84925F,PSYCHEDELIC WALL THERMOMETER,24,2010-05-26 15:55:00,0.85,14626.0,United Kingdom,20.4,2010,5,May,2,26,Wednesday,False,Low,Active,Low Risk,Small,24,11,5410.92,1,Regular,0,0
527505,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2010-10-18 12:25:00,2.1,17841.0,United Kingdom,4.2,2010,10,October,4,18,Monday,False,Low,Active,High Risk,Small,2,211,70884.07,2,Loyal,0,0
500719,21844,RETRO SPOT MUG,6,2010-03-09 15:16:00,2.95,16707.0,United Kingdom,17.700000000000003,2010,3,March,1,9,Tuesday,False,Low,At Risk,Low Risk,Small,400,4,551.11,0,VIP,1,1
529978,22312,OFFICE MUG WARMER POLKADOT,3,2010-10-31 15:18:00,2.95,13760.0,United Kingdom,8.850000000000001,2010,10,October,4,31,Sunday,True,Low,Active,High Risk,Small,54,5,1363.64,1,Regular,0,0
564534,85231B,CINAMMON SET OF 9 T-LIGHTS,3,2011-08-25 15:09:00,0.85,12748.0,United Kingdom,2.55,2011,8,August,3,25,Thursday,False,Low,Active,High Risk,Small,1,336,56599.39,2,Loyal,0,0
555719,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-06-06 15:31:00,0.85,12609.0,Germany,8.5,2011,6,June,2,6,Monday,False,Low,Active,Low Risk,Small,78,9,3435.86,1,Regular,0,0
508220,21165,BEWARE OF THE CAT METAL SIGN ,1,2010-05-13 15:21:00,1.69,18168.0,United Kingdom,1.69,2010,5,May,2,13,Thursday,False,Low,At Risk,High Risk,Small,176,16,3770.27,1,Regular,1,1
523307,22138,BAKING SET 9 PIECE RETROSPOT ,6,2010-09-21 12:56:00,4.95,17017.0,United Kingdom,29.700000000000003,2010,9,September,3,21,Tuesday,False,Low,Active,Low Risk,Small,3,29,14110.61,1,Regular,0,0
533750,20977,36 PENCILS TUBE WOODLAND,3,2010-11-18 14:17:00,1.25,15571.0,United Kingdom,3.75,2010,11,November,4,18,Thursday,False,Low,Active,High Risk,Small,12,14,4051.63,1,Regular,0,0
542894,35961,FOLKART ZINC HEART CHRISTMAS DEC,24,2011-02-01 13:45:00,0.85,12775.0,Netherlands,20.4,2011,2,February,1,1,Tuesday,False,Low,Active,Low Risk,Small,17,7,1686.12,1,Regular,0,0
564336,22271,FELTCRAFT DOLL ROSIE,1,2011-08-24 14:28:00,2.95,12748.0,United Kingdom,2.95,2011,8,August,3,24,Wednesday,False,Low,Active,High Risk,Small,1,336,56599.39,2,Loyal,0,0
508251,22434,BALLOON PUMP WITH 10 BALLOONS,16,2010-05-14 10:40:00,1.95,13157.0,United Kingdom,31.2,2010,5,May,2,14,Friday,False,Low,Active,Low Risk,Small,49,9,5687.36,1,Regular,0,0
545577,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-03 19:18:00,4.95,14702.0,United Kingdom,14.85,2011,3,March,1,3,Thursday,False,Low,Active,High Risk,Small,1,29,6754.22,1,Regular,0,0
500384,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,12,2010-03-08 10:45:00,2.1,17740.0,United Kingdom,25.200000000000003,2010,3,March,1,8,Monday,False,Low,At Risk,Low Risk,Small,389,6,426.9,0,VIP,1,1
560018,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-07-14 12:52:00,1.65,15987.0,United Kingdom,1.65,2011,7,July,3,14,Thursday,False,Low,Active,High Risk,Small,12,8,1682.13,1,Regular,0,0
575884,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-11 13:46:00,3.75,12685.0,France,15.0,2011,11,November,4,11,Friday,False,Low,Active,High Risk,Small,28,6,2863.08,1,Regular,0,0
496463,21164,HOME SWEET HOME METAL SIGN ,6,2010-02-01 14:52:00,2.95,15480.0,Malta,17.700000000000003,2010,2,February,1,1,Monday,False,Low,At Risk,Low Risk,Small,116,5,6279.0,1,Regular,1,1
580640,22398,MAGNETS PACK OF 4 SWALLOWS,1,2011-12-05 12:51:00,0.39,16910.0,United Kingdom,0.39,2011,12,December,4,5,Monday,False,Low,Active,High Risk,Small,4,8,1510.06,1,Regular,0,0
572563,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-25 09:31:00,1.65,12928.0,United Kingdom,16.5,2011,10,October,4,25,Tuesday,False,Low,Active,Low Risk,Small,35,12,4304.89,1,Regular,0,0
494007,21628,TRIANGULAR POUFFE VINTAGE ,1,2010-01-10 16:03:00,14.95,14606.0,United Kingdom,14.95,2010,1,January,1,10,Sunday,True,Low,Active,High Risk,Small,1,192,30861.06,2,Loyal,0,0
527043,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2010-10-14 12:32:00,1.25,18090.0,United Kingdom,1.25,2010,10,October,4,14,Thursday,False,Low,At Risk,High Risk,Small,422,1,349.4,0,VIP,1,1
577485,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-11-20 11:56:00,4.25,16360.0,United Kingdom,4.25,2011,11,November,4,20,Sunday,True,Low,Active,High Risk,Small,5,6,3512.53,1,Regular,0,0
509748,22427,ENAMEL FLOWER JUG CREAM,3,2010-05-25 13:51:00,5.95,15217.0,United Kingdom,17.85,2010,5,May,2,25,Tuesday,False,Low,At Risk,High Risk,Small,563,1,426.24,0,VIP,1,1
555572,22449,SILK PURSE BABUSHKA PINK,6,2011-06-05 15:37:00,3.35,12449.0,Belgium,20.1,2011,6,June,2,5,Sunday,True,Low,Active,Low Risk,Small,22,6,4835.89,1,Regular,0,0
574936,20975,12 PENCILS SMALL TUBE RED RETROSPOT,3,2011-11-07 17:06:00,0.65,13066.0,United Kingdom,1.95,2011,11,November,4,7,Monday,False,Low,Active,High Risk,Small,24,2,470.8,1,Regular,0,0
498903,21657,MILK BOTTLE WITH GLASS STOPPER ,3,2010-02-23 14:16:00,6.95,14112.0,United Kingdom,20.85,2010,2,February,1,23,Tuesday,False,Low,Active,High Risk,Small,23,13,5834.59,1,Regular,0,0
507418,47566,PARTY BUNTING,5,2010-05-09 14:52:00,4.65,17292.0,United Kingdom,23.25,2010,5,May,2,9,Sunday,True,Low,At Risk,Low Risk,Small,472,2,271.75,0,VIP,1,1
505448,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,2010-04-22 11:14:00,0.85,17646.0,United Kingdom,10.2,2010,4,April,2,22,Thursday,False,Low,At Risk,Low Risk,Small,219,12,4149.79,1,Regular,1,1
557782,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-06-22 15:41:00,0.42,14640.0,United Kingdom,5.04,2011,6,June,2,22,Wednesday,False,Low,Active,Low Risk,Small,24,10,3667.06,1,Regular,0,0
561098,22090,PAPER BUNTING RETROSPOT,6,2011-07-25 10:56:00,2.95,14194.0,United Kingdom,17.700000000000003,2011,7,July,3,25,Monday,False,Low,Active,Low Risk,Small,5,36,18670.59,1,Regular,0,0
544661,22520,CHILDS GARDEN TROWEL BLUE ,12,2011-02-22 13:59:00,0.85,15303.0,United Kingdom,10.2,2011,2,February,1,22,Tuesday,False,Low,At Risk,Low Risk,Small,290,3,1224.18,0,VIP,1,1
533294,84006,MAGIC TREE -PAPER FLOWERS,24,2010-11-16 16:01:00,0.85,13081.0,United Kingdom,20.4,2010,11,November,4,16,Tuesday,False,Low,Active,Low Risk,Small,12,28,59205.15,1,Regular,0,0
577699,82552,WASHROOM METAL SIGN,12,2011-11-21 12:06:00,1.45,13971.0,United Kingdom,17.4,2011,11,November,4,21,Monday,False,Low,Active,Low Risk,Small,19,14,4667.57,1,Regular,0,0
568671,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,2011-09-28 13:13:00,2.49,13139.0,United Kingdom,29.880000000000003,2011,9,September,3,28,Wednesday,False,Low,Active,Low Risk,Small,16,8,8202.98,1,Regular,0,0
563432,22667,RECIPE BOX RETROSPOT ,1,2011-08-16 12:12:00,2.95,16713.0,United Kingdom,2.95,2011,8,August,3,16,Tuesday,False,Low,Active,High Risk,Small,19,32,14560.69,1,Regular,0,0
570818,20724,RED RETROSPOT CHARLOTTE BAG,2,2011-10-12 12:47:00,0.85,17841.0,United Kingdom,1.7,2011,10,October,4,12,Wednesday,False,Low,Active,High Risk,Small,2,211,70884.07,2,Loyal,0,0
517906,22121,NOEL WOODEN BLOCK LETTERS ,3,2010-08-03 09:53:00,5.95,15081.0,United Kingdom,17.85,2010,8,August,3,3,Tuesday,False,Low,Active,High Risk,Small,22,12,1965.72,1,Regular,0,0
491675,16169D,WRAP WINTER FOREST,50,2009-12-13 12:04:00,0.42,16710.0,United Kingdom,21.0,2009,12,December,4,13,Sunday,True,Low,Active,Low Risk,Small,19,22,6349.09,1,Regular,0,0
578307,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-11-23 15:53:00,1.25,17290.0,United Kingdom,1.25,2011,11,November,4,23,Wednesday,False,Low,Active,High Risk,Small,4,8,1501.44,1,Regular,0,0
545681,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-03-06 11:28:00,0.85,16923.0,United Kingdom,3.4,2011,3,March,1,6,Sunday,True,Low,Active,High Risk,Small,12,32,13378.36,1,Regular,0,0
555524,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-06-05 11:37:00,2.95,16923.0,United Kingdom,2.95,2011,6,June,2,5,Sunday,True,Low,Active,High Risk,Small,12,32,13378.36,1,Regular,0,0
511638,21934,SKULL SHOULDER BAG,4,2010-06-09 13:08:00,1.65,17346.0,United Kingdom,6.6,2010,6,June,2,9,Wednesday,False,Low,Active,High Risk,Small,4,26,5323.0,1,Regular,0,0
570271,21519,GIN & TONIC DIET GREETING CARD ,60,2011-10-10 10:29:00,0.42,13756.0,United Kingdom,25.2,2011,10,October,4,10,Monday,False,Low,Active,Low Risk,Small,2,23,9207.5,1,Regular,0,0
543457,22652,TRAVEL SEWING KIT,100,2011-02-08 12:47:00,1.65,17428.0,United Kingdom,165.0,2011,2,February,1,8,Tuesday,False,Medium,Active,Low Risk,Medium,1,45,31819.76,1,Regular,0,0
570824,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-10-12 12:58:00,1.95,14299.0,United Kingdom,11.7,2011,10,October,4,12,Wednesday,False,Low,Active,Low Risk,Small,8,27,14499.49,1,Regular,0,0
510792,16011,ANIMAL STICKERS,24,2010-06-03 16:33:00,0.21,15867.0,United Kingdom,5.04,2010,6,June,2,3,Thursday,False,Low,Active,Low Risk,Small,5,31,9063.95,1,Regular,0,0
573153,POST,POSTAGE,3,2011-10-28 07:39:00,145.0,12678.0,France,435.0,2011,10,October,4,28,Friday,False,High,Active,High Risk,Medium,42,21,34281.18,1,Regular,0,0
575576,23517,EMBROIDERED RIBBON REEL REBECCA ,6,2011-11-10 11:45:00,2.89,16025.0,United Kingdom,17.34,2011,11,November,4,10,Thursday,False,Low,Active,Low Risk,Small,30,1,439.66,1,Regular,0,0
492117,48194,DOORMAT HEARTS,2,2009-12-15 14:10:00,6.75,15808.0,United Kingdom,13.5,2009,12,December,4,15,Tuesday,False,Low,At Risk,High Risk,Small,306,21,18409.93,1,Regular,1,1
572676,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-25 13:30:00,2.08,16258.0,United Kingdom,20.8,2011,10,October,4,25,Tuesday,False,Low,Active,Low Risk,Small,45,15,11942.52,1,Regular,0,0
569651,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-10-05 12:49:00,0.55,14534.0,United Kingdom,0.55,2011,10,October,4,5,Wednesday,False,Low,Active,High Risk,Small,3,26,6271.11,1,Regular,0,0
532580,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2010-11-12 14:18:00,6.35,15311.0,United Kingdom,6.35,2010,11,November,4,12,Friday,False,Low,Active,High Risk,Small,1,208,116771.16,2,Loyal,0,0
499682,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2010-03-02 09:25:00,2.95,12623.0,Germany,17.700000000000003,2010,3,March,1,2,Tuesday,False,Low,At Risk,Low Risk,Small,276,7,3747.84,0,VIP,1,1
562558,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,21,2011-08-05 16:43:00,0.85,13451.0,United Kingdom,17.849999999999998,2011,8,August,3,5,Friday,False,Low,Active,Low Risk,Small,26,11,7190.92,1,Regular,0,0
523612,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2010-09-23 10:44:00,0.85,13001.0,United Kingdom,10.2,2010,9,September,3,23,Thursday,False,Low,Active,Low Risk,Small,4,33,24172.1,1,Regular,0,0
537034,21224,SET/4 SKULL BADGES,10,2010-12-03 17:20:00,1.25,13081.0,United Kingdom,12.5,2010,12,December,4,3,Friday,False,Low,Active,Low Risk,Small,12,28,59205.15,1,Regular,0,0
567822,23232,WRAP VINTAGE LEAF DESIGN,25,2011-09-22 12:54:00,0.42,17644.0,United Kingdom,10.5,2011,9,September,3,22,Thursday,False,Low,Active,Low Risk,Small,1,20,6028.6,1,Regular,0,0
501515,85049B,LUSH GREENS RIBBONS,2,2010-03-17 11:53:00,1.25,15867.0,United Kingdom,2.5,2010,3,March,1,17,Wednesday,False,Low,Active,High Risk,Small,5,31,9063.95,1,Regular,0,0
578317,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-11-23 16:47:00,1.95,15398.0,United Kingdom,19.5,2011,11,November,4,23,Wednesday,False,Low,Active,Low Risk,Small,16,2,1345.53,1,Regular,0,0
517742,35637C,PINK STRING CURTAIN WITH POLE,1,2010-08-01 15:41:00,5.95,15666.0,United Kingdom,5.95,2010,8,August,3,1,Sunday,True,Low,At Risk,High Risk,Small,472,2,632.94,0,VIP,1,1
492539,21635,MADRAS NOTEBOOK LARGE ,3,2009-12-17 13:35:00,3.75,16908.0,United Kingdom,11.25,2009,12,December,4,17,Thursday,False,Low,At Risk,High Risk,Small,722,1,252.59,0,VIP,1,1
517627,16206B,RED PURSE WITH PINK HEART,1,2010-07-30 12:19:00,1.25,16428.0,United Kingdom,1.25,2010,7,July,3,30,Friday,False,Low,At Risk,High Risk,Small,414,3,660.28,0,VIP,1,1
491695,20688,BEAUTY SPEED EXPRESSO CUPS,1,2009-12-13 13:27:00,5.95,15850.0,United Kingdom,5.95,2009,12,December,4,13,Sunday,True,Low,Active,High Risk,Small,19,6,1058.72,1,Regular,0,0
530902,21166,COOK WITH WINE METAL SIGN ,7,2010-11-04 15:13:00,1.95,14099.0,United Kingdom,13.65,2010,11,November,4,4,Thursday,False,Low,Active,Low Risk,Small,16,20,5765.71,1,Regular,0,0
540531,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-01-09 14:03:00,1.25,16549.0,United Kingdom,1.25,2011,1,January,1,9,Sunday,True,Low,Active,High Risk,Small,10,34,13182.19,1,Regular,0,0
530083,22784,LANTERN CREAM GAZEBO ,3,2010-11-01 13:04:00,4.95,13148.0,United Kingdom,14.85,2010,11,November,4,1,Monday,False,Low,Active,High Risk,Small,29,26,8621.81,1,Regular,0,0
551250,22384,LUNCH BAG PINK POLKADOT,1,2011-04-27 12:00:00,1.65,17841.0,United Kingdom,1.65,2011,4,April,2,27,Wednesday,False,Low,Active,High Risk,Small,2,211,70884.07,2,Loyal,0,0
513626,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2010-06-27 13:11:00,0.85,17364.0,United Kingdom,20.4,2010,6,June,2,27,Sunday,True,Low,Active,Low Risk,Small,1,28,12070.42,1,Regular,0,0
568158,23515,EMBROIDERED RIBBON REEL DAISY ,6,2011-09-25 12:22:00,2.08,16133.0,United Kingdom,12.48,2011,9,September,3,25,Sunday,True,Low,Active,Low Risk,Small,4,56,22992.26,1,Regular,0,0
568894,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-09-29 13:04:00,1.65,17528.0,United Kingdom,1.65,2011,9,September,3,29,Thursday,False,Low,Active,High Risk,Small,1,8,3628.5,1,Regular,0,0
493719,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2010-01-06 10:17:00,2.95,14210.0,United Kingdom,17.700000000000003,2010,1,January,1,6,Wednesday,False,Low,At Risk,Low Risk,Small,106,16,5861.52,1,Regular,1,1
